chr,start,end,x,y,z
chr21,21995001,2.20E+07,-1.0339877,0.09072117,0.738221843
chr21,22000001,22005000,-0.906466333,0.088245472,0.68745705
chr21,22005001,22010000,-0.866408284,0.098225815,0.650265729
chr21,22010001,22015000,-0.897835224,0.112125143,0.64603823
chr21,22015001,22020000,-0.903042043,0.105857659,0.656957675
chr21,22020001,22025000,-0.877629604,0.099550855,0.656834152
chr21,22025001,22030000,-0.851599878,0.106424576,0.639368098
chr21,22030001,22035000,-0.859236081,0.138415011,0.608630104
chr21,22035001,22040000,-0.854934426,0.16075344,0.601215717
chr21,22040001,22045000,-0.852470654,0.164573012,0.607073329
chr21,22045001,22050000,-0.888758803,0.15557277,0.642159502
chr21,22050001,22055000,-0.890309522,0.130246966,0.660269356
chr21,22055001,22060000,-0.883045732,0.14034574,0.63469061
chr21,22060001,22065000,-0.880518794,0.15562169,0.623742332
chr21,22065001,22070000,-0.888928452,0.158106876,0.628848151
chr21,22070001,22075000,-0.900220517,0.161236072,0.631748815
chr21,22075001,22080000,-0.885774319,0.154606817,0.624958532
chr21,22080001,22085000,-0.88852296,0.147885057,0.648614133
chr21,22085001,22090000,-0.903592048,0.159996896,0.662833768
chr21,22090001,22095000,-0.907258367,0.162964909,0.668480067
chr21,22095001,22100000,-0.911118487,0.161766422,0.665318857
chr21,22100001,22105000,-0.906244893,0.176071577,0.637998782
chr21,22105001,22110000,-0.890155108,0.165749017,0.645264379
chr21,22110001,22115000,-0.895650855,0.177599428,0.649513443
chr21,22115001,22120000,-0.921499006,0.235401871,0.632576648
chr21,22120001,22125000,-0.939606979,0.248323357,0.681712591
chr21,22125001,22130000,-0.926677728,0.218855317,0.710632682
chr21,22130001,22135000,-0.926711305,0.212490529,0.684750886
chr21,22135001,22140000,-0.951712977,0.221170569,0.702024438
chr21,22140001,22145000,-0.95080235,0.240028483,0.690157209
chr21,22145001,22150000,-0.938897753,0.237183854,0.672884018
chr21,22150001,22155000,-0.960973498,0.233390797,0.709783867
chr21,22155001,22160000,-0.989380509,0.264034758,0.727548311
chr21,22160001,22165000,-0.982644752,0.2615739,0.733410071
chr21,22165001,22170000,-0.972366975,0.250081757,0.737533919
chr21,22170001,22175000,-0.978163065,0.269489902,0.734541626
chr21,22175001,22180000,-0.977061204,0.287881472,0.721048492
chr21,22180001,22185000,-0.977361307,0.309056505,0.717249028
chr21,22185001,22190000,-0.972893583,0.313545215,0.710385238
chr21,22190001,22195000,-0.966843533,0.327852229,0.716327724
chr21,22195001,22200000,-0.991355324,0.346508986,0.766816318
chr21,22200001,22205000,-1.007169432,0.342439498,0.789091744
chr21,22205001,22210000,-0.98448876,0.372802384,0.756118421
chr21,22210001,22215000,-0.965570908,0.385376481,0.72736424
chr21,22215001,22220000,-0.963733749,0.364902207,0.722926324
chr21,22220001,22225000,-0.95788694,0.365032154,0.711028799
chr21,22225001,22230000,-0.969410694,0.396514631,0.732219312
chr21,22230001,22235000,-0.963676713,0.390634652,0.72923307
chr21,22235001,22240000,-0.957207475,0.379218136,0.760362488
chr21,22240001,22245000,-0.961220938,0.420534253,0.787542961
chr21,22245001,22250000,-0.959851553,0.456137781,0.765306982
chr21,22250001,22255000,-0.967055019,0.468290816,0.781022172
chr21,22255001,22260000,-0.949683799,0.452111941,0.842537539
chr21,22260001,22265000,-0.935751629,0.464685417,0.869825042
chr21,22265001,22270000,-0.925681896,0.507424898,0.816279208
chr21,22270001,22275000,-0.920738457,0.519305384,0.797915711
chr21,22275001,22280000,-0.927974095,0.51693842,0.831670012
chr21,22280001,22285000,-0.920454104,0.521801844,0.844491696
chr21,22285001,22290000,-0.915760468,0.530918096,0.842283215
chr21,22290001,22295000,-0.907562166,0.555404528,0.839096444
chr21,22295001,22300000,-0.88562582,0.577713188,0.813900431
chr21,22300001,22305000,-0.861875424,0.584382871,0.784915135
chr21,22305001,22310000,-0.855155781,0.585575361,0.776478578
chr21,22310001,22315000,-0.859491905,0.586680154,0.795453409
chr21,22315001,22320000,-0.841707696,0.584602479,0.777780262
chr21,22320001,22325000,-0.813122937,0.58681429,0.753279172
chr21,22325001,22330000,-0.813925889,0.592413829,0.773120016
chr21,22330001,22335000,-0.805011953,0.60217754,0.781281662
chr21,22335001,22340000,-0.786245566,0.611997639,0.759609748
chr21,22340001,22345000,-0.769814644,0.610604454,0.739172631
chr21,22345001,22350000,-0.766298871,0.61448962,0.76128051
chr21,22350001,22355000,-0.776541635,0.62155357,0.795229112
chr21,22355001,22360000,-0.755273273,0.630454052,0.791450474
chr21,22360001,22365000,-0.72029876,0.636853691,0.767143646
chr21,22365001,22370000,-0.699618517,0.638647484,0.784712494
chr21,22370001,22375000,-0.701049941,0.635079456,0.802054607
chr21,22375001,22380000,-0.692424888,0.636107824,0.793380261
chr21,22380001,22385000,-0.678671596,0.643351418,0.804078816
chr21,22385001,22390000,-0.667476228,0.634320689,0.790387583
chr21,22390001,22395000,-0.663146605,0.625767243,0.771437662
chr21,22395001,22400000,-0.653300594,0.627734388,0.776585274
chr21,22400001,22405000,-0.659633664,0.632149348,0.800358939
chr21,22405001,22410000,-0.662106992,0.635310928,0.809871167
chr21,22410001,22415000,-0.641460424,0.632998933,0.808369088
chr21,22415001,22420000,-0.629891891,0.624422452,0.801125278
chr21,22420001,22425000,-0.602715186,0.607683971,0.763377696
chr21,22425001,22430000,-0.580748623,0.595608389,0.749362714
chr21,22430001,22435000,-0.582797588,0.597965786,0.75136014
chr21,22435001,22440000,-0.573510152,0.588273412,0.734959954
chr21,22440001,22445000,-0.56432255,0.580426525,0.730717579
chr21,22445001,22450000,-0.589825847,0.606543827,0.769498484
chr21,22450001,22455000,-0.59285421,0.614539431,0.786782788
chr21,22455001,22460000,-0.557221724,0.591164986,0.750152532
chr21,22460001,22465000,-0.535869786,0.577940532,0.732330992
chr21,22465001,22470000,-0.535908593,0.579421017,0.749699932
chr21,22470001,22475000,-0.516792391,0.556552754,0.752816086
chr21,22475001,22480000,-0.492431505,0.520082198,0.740764605
chr21,22480001,22485000,-0.482754932,0.503087065,0.728027863
chr21,22485001,22490000,-0.484298978,0.517255261,0.757864286
chr21,22490001,22495000,-0.494377348,0.535883676,0.776279139
chr21,22495001,22500000,-0.487719509,0.523118337,0.744800461
chr21,22500001,22505000,-0.472861152,0.498470881,0.730185311
chr21,22505001,22510000,-0.457219462,0.468377933,0.730280731
chr21,22510001,22515000,-0.447737029,0.456401948,0.74365427
chr21,22515001,22520000,-0.445375534,0.466382129,0.754144224
chr21,22520001,22525000,-0.443569726,0.467789408,0.761859806
chr21,22525001,22530000,-0.44067135,0.475816377,0.769921843
chr21,22530001,22535000,-0.433767713,0.473235991,0.778410194
chr21,22535001,22540000,-0.430899841,0.444640391,0.767347629
chr21,22540001,22545000,-0.422767714,0.412232508,0.749289456
chr21,22545001,22550000,-0.428058482,0.379160971,0.72973136
chr21,22550001,22555000,-0.427555743,0.363241784,0.724453745
chr21,22555001,22560000,-0.408576171,0.37025986,0.7455822
chr21,22560001,22565000,-0.402194692,0.359916158,0.758850092
chr21,22565001,22570000,-0.416639087,0.312702014,0.74466402
chr21,22570001,22575000,-0.430551272,0.310527927,0.733733429
chr21,22575001,22580000,-0.422128199,0.331774135,0.750210505
chr21,22580001,22585000,-0.412789817,0.310163607,0.756853102
chr21,22585001,22590000,-0.408948264,0.329764892,0.760834509
chr21,22590001,22595000,-0.432694533,0.324155601,0.756387126
chr21,22595001,22600000,-0.455937438,0.306542904,0.740491278
chr21,22600001,22605000,-0.43383372,0.335479716,0.760396535
chr21,22605001,22610000,-0.444669193,0.289032825,0.769252374
chr21,22610001,22615000,-0.448136821,0.266302377,0.77493143
chr21,22615001,22620000,-0.421806991,0.273695094,0.787800416
chr21,22620001,22625000,-0.412118887,0.26505228,0.801121798
chr21,22625001,22630000,-0.408803612,0.266435598,0.800170871
chr21,22630001,22635000,-0.423657855,0.246981112,0.768973021
chr21,22635001,22640000,-0.439516139,0.207840938,0.768515053
chr21,22640001,22645000,-0.445497092,0.179772802,0.792932081
chr21,22645001,22650000,-0.429633136,0.215579208,0.817715319
chr21,22650001,22655000,-0.440074839,0.222657421,0.812026816
chr21,22655001,22660000,-0.441201883,0.214563452,0.818237865
chr21,22660001,22665000,-0.416372225,0.232441909,0.835158883
chr21,22665001,22670000,-0.43552336,0.212075922,0.837351921
chr21,22670001,22675000,-0.450436943,0.194987871,0.852060029
chr21,22675001,22680000,-0.452965771,0.17527548,0.852417459
chr21,22680001,22685000,-0.45183165,0.167162618,0.846934701
chr21,22685001,22690000,-0.455199925,0.173690905,0.863579927
chr21,22690001,22695000,-0.466423297,0.169121516,0.899513565
chr21,22695001,22700000,-0.453577337,0.186704248,0.920336769
chr21,22700001,22705000,-0.44932211,0.195574712,0.898461176
chr21,22705001,22710000,-0.463462717,0.167306763,0.871875243
chr21,22710001,22715000,-0.488200522,0.130732245,0.874335738
chr21,22715001,22720000,-0.475814842,0.14517017,0.908213271
chr21,22720001,22725000,-0.471353613,0.164859545,0.940285725
chr21,22725001,22730000,-0.480972503,0.174723944,0.950166256
chr21,22730001,22735000,-0.474387536,0.175812132,0.942710043
chr21,22735001,22740000,-0.499578811,0.152908747,0.955900126
chr21,22740001,22745000,-0.518228249,0.14829194,0.976545379
chr21,22745001,22750000,-0.519835493,0.141468842,0.976841296
chr21,22750001,22755000,-0.523204872,0.136100126,0.960714475
chr21,22755001,22760000,-0.520882961,0.165945872,0.985812468
chr21,22760001,22765000,-0.508805828,0.225752949,1.052169815
chr21,22765001,22770000,-0.537010198,0.229775826,1.083175108
chr21,22770001,22775000,-0.559390097,0.181914317,1.065642405
chr21,22775001,22780000,-0.567222698,0.201138868,1.070506998
chr21,22780001,22785000,-0.586153844,0.209711382,1.089826999
chr21,22785001,22790000,-0.583157057,0.211129552,1.092182523
chr21,22790001,22795000,-0.57698211,0.23603159,1.106865255
chr21,22795001,22800000,-0.575975694,0.23518732,1.115470255
chr21,22800001,22805000,-0.587922087,0.247409494,1.132899547
chr21,22805001,22810000,-0.636804437,0.266178627,1.137529901
chr21,22810001,22815000,-0.67210812,0.290840442,1.142910469
chr21,22815001,22820000,-0.688305014,0.279516112,1.136923741
chr21,22820001,22825000,-0.658664811,0.268484753,1.124743807
chr21,22825001,22830000,-0.615257761,0.259161725,1.123480422
chr21,22830001,22835000,-0.637002496,0.254234569,1.120345188
chr21,22835001,22840000,-0.629359232,0.274538679,1.127476601
chr21,22840001,22845000,-0.652429986,0.257433307,1.124033213
chr21,22845001,22850000,-0.692402969,0.247179116,1.135618796
chr21,22850001,22855000,-0.673397506,0.227101584,1.139421689
chr21,22855001,22860000,-0.661719657,0.211300807,1.134384225
chr21,22860001,22865000,-0.678264559,0.238608834,1.145137471
chr21,22865001,22870000,-0.703864698,0.245009379,1.129578226
chr21,22870001,22875000,-0.680875332,0.243453302,1.133145201
chr21,22875001,22880000,-0.659987279,0.274654254,1.159295407
chr21,22880001,22885000,-0.664818784,0.30288612,1.179666032
chr21,22885001,22890000,-0.666864185,0.296663348,1.178287797
chr21,22890001,22895000,-0.688163436,0.303804897,1.167507176
chr21,22895001,22900000,-0.71289393,0.273478113,1.142625536
chr21,22900001,22905000,-0.718857543,0.267726909,1.14484134
chr21,22905001,22910000,-0.701647827,0.313859246,1.176938336
chr21,22910001,22915000,-0.681863884,0.313910414,1.18463879
chr21,22915001,22920000,-0.664306006,0.308810161,1.185345973
chr21,22920001,22925000,-0.64933822,0.338306101,1.187533795
chr21,22925001,22930000,-0.656121056,0.373674391,1.188868579
chr21,22930001,22935000,-0.664728101,0.384514525,1.193982546
chr21,22935001,22940000,-0.664231887,0.376971367,1.203980355
chr21,22940001,22945000,-0.668691958,0.35247848,1.207295946
chr21,22945001,22950000,-0.679454483,0.317923833,1.200456096
chr21,22950001,22955000,-0.688416501,0.297138499,1.197227407
chr21,22955001,22960000,-0.698628538,0.303855536,1.205101912
chr21,22960001,22965000,-0.721485571,0.312752193,1.203725109
chr21,22965001,22970000,-0.736650203,0.346584503,1.195939705
chr21,22970001,22975000,-0.739215356,0.397154287,1.193289253
chr21,22975001,22980000,-0.728388765,0.397096579,1.199887261
chr21,22980001,22985000,-0.717196358,0.350003879,1.197279746
chr21,22985001,22990000,-0.700743307,0.355157921,1.185436295
chr21,22990001,22995000,-0.700399261,0.416434156,1.184025626
chr21,22995001,2.30E+07,-0.702279389,0.494341712,1.269647321
chr21,23000001,23005000,-0.66652777,0.528779661,1.390373505
chr21,23005001,23010000,-0.643640583,0.536377804,1.427322766
chr21,23010001,23015000,-0.649499752,0.563876623,1.431980622
chr21,23015001,23020000,-0.648601009,0.506223136,1.448068582
chr21,23020001,23025000,-0.661844487,0.471360138,1.447708359
chr21,23025001,23030000,-0.678180785,0.506707471,1.436811788
chr21,23030001,23035000,-0.686600105,0.474180831,1.452594303
chr21,23035001,23040000,-0.692081144,0.438132674,1.462515952
chr21,23040001,23045000,-0.674302526,0.418631537,1.466969025
chr21,23045001,23050000,-0.644451245,0.430429335,1.462541906
chr21,23050001,23055000,-0.610067216,0.463587735,1.460144624
chr21,23055001,23060000,-0.616205263,0.488637644,1.456058623
chr21,23060001,23065000,-0.666095734,0.490145803,1.441203616
chr21,23065001,23070000,-0.678090882,0.517932653,1.414231844
chr21,23070001,23075000,-0.70562763,0.55179729,1.377730936
chr21,23075001,23080000,-0.75393175,0.453051267,1.363236039
chr21,23080001,23085000,-0.720712227,0.433870207,1.377695799
chr21,23085001,23090000,-0.64526503,0.516685545,1.403347941
chr21,23090001,23095000,-0.619614233,0.544032522,1.404774758
chr21,23095001,23100000,-0.623906516,0.5458821,1.408619074
chr21,23100001,23105000,-0.63124407,0.49037244,1.436418732
chr21,23105001,23110000,-0.6311317,0.468835275,1.441846739
chr21,23110001,23115000,-0.60657974,0.478836875,1.434257608
chr21,23115001,23120000,-0.568037955,0.500133624,1.412093323
chr21,23120001,23125000,-0.563972758,0.501774378,1.407201934
chr21,23125001,23130000,-0.550814947,0.503772787,1.402225032
chr21,23130001,23135000,-0.556123237,0.549635954,1.382259848
chr21,23135001,23140000,-0.575604795,0.548326353,1.393608631
chr21,23140001,23145000,-0.563783186,0.493228285,1.411562983
chr21,23145001,23150000,-0.556756029,0.487925573,1.402138906
chr21,23150001,23155000,-0.556165893,0.561419399,1.362868253
chr21,23155001,23160000,-0.546537408,0.591424853,1.33919813
chr21,23160001,23165000,-0.518530172,0.562683954,1.356403374
chr21,23165001,23170000,-0.524964511,0.562844169,1.351345359
chr21,23170001,23175000,-0.543203024,0.582769139,1.338662562
chr21,23175001,23180000,-0.555626384,0.594130811,1.329279503
chr21,23180001,23185000,-0.549702197,0.591812207,1.322158083
chr21,23185001,23190000,-0.518087878,0.535702041,1.348769904
chr21,23190001,23195000,-0.500410614,0.517943477,1.341613338
chr21,23195001,23200000,-0.490921926,0.546533128,1.322918219
chr21,23200001,23205000,-0.480612142,0.532427869,1.33182002
chr21,23205001,23210000,-0.486143577,0.530368721,1.326726538
chr21,23210001,23215000,-0.489644847,0.585305702,1.272708549
chr21,23215001,23220000,-0.470505874,0.550048208,1.275638426
chr21,23220001,23225000,-0.447199938,0.516134438,1.297367903
chr21,23225001,23230000,-0.453516227,0.565424978,1.264556508
chr21,23230001,23235000,-0.464292851,0.584778192,1.249896764
chr21,23235001,23240000,-0.474155871,0.591133218,1.244165025
chr21,23240001,23245000,-0.463414944,0.579782569,1.242396553
chr21,23245001,23250000,-0.42774833,0.557837969,1.234626714
chr21,23250001,23255000,-0.405336014,0.54147084,1.203801508
chr21,23255001,23260000,-0.392657062,0.524297098,1.180516033
chr21,23260001,23265000,-0.386820289,0.522185853,1.186729094
chr21,23265001,23270000,-0.392095162,0.523397004,1.205072072
chr21,23270001,23275000,-0.402831169,0.532501728,1.190278056
chr21,23275001,23280000,-0.401318332,0.523144061,1.15256515
chr21,23280001,23285000,-0.38381805,0.442418562,1.180072025
chr21,23285001,23290000,-0.376808248,0.352587787,1.231421584
chr21,23290001,23295000,-0.370000113,0.370063258,1.209368453
chr21,23295001,23300000,-0.364945293,0.368534385,1.198500062
chr21,23300001,23305000,-0.359829707,0.347445679,1.189494028
chr21,23305001,23310000,-0.358214112,0.396814839,1.152786702
chr21,23310001,23315000,-0.369650022,0.437407707,1.140953441
chr21,23315001,23320000,-0.372352895,0.385278361,1.163597481
chr21,23320001,23325000,-0.37766752,0.289441486,1.210726263
chr21,23325001,23330000,-0.377746276,0.262644435,1.208319521
chr21,23330001,23335000,-0.380162203,0.249449303,1.188384252
chr21,23335001,23340000,-0.399553399,0.223508207,1.190550595
chr21,23340001,23345000,-0.415233956,0.207832386,1.192755843
chr21,23345001,23350000,-0.42328708,0.203165508,1.205302926
chr21,23350001,23355000,-0.403472769,0.211963803,1.190946788
chr21,23355001,23360000,-0.379791203,0.220913366,1.170422638
chr21,23360001,23365000,-0.397062322,0.194363176,1.175345844
chr21,23365001,23370000,-0.404533875,0.18872455,1.157779334
chr21,23370001,23375000,-0.421136545,0.177141648,1.161621541
chr21,23375001,23380000,-0.440042564,0.142656013,1.179513525
chr21,23380001,23385000,-0.436973693,0.145885098,1.173429121
chr21,23385001,23390000,-0.446231881,0.149184464,1.176370502
chr21,23390001,23395000,-0.474473136,0.133314294,1.193168673
chr21,23395001,23400000,-0.48209992,0.124927081,1.183625121
chr21,23400001,23405000,-0.445634855,0.151748193,1.14057948
chr21,23405001,23410000,-0.458936064,0.152035136,1.155370926
chr21,23410001,23415000,-0.48903597,0.122132766,1.197218277
chr21,23415001,23420000,-0.493175578,0.11465381,1.183668773
chr21,23420001,23425000,-0.467157921,0.155313118,1.119796453
chr21,23425001,23430000,-0.46532131,0.158513297,1.091550113
chr21,23430001,23435000,-0.486630249,0.119514036,1.105414201
chr21,23435001,23440000,-0.491105942,0.112485686,1.116363312
chr21,23440001,23445000,-0.510697484,0.10298898,1.117105505
chr21,23445001,23450000,-0.496031755,0.114867618,1.100462728
chr21,23450001,23455000,-0.485352384,0.121258885,1.087015675
chr21,23455001,23460000,-0.482643244,0.123779459,1.071450658
chr21,23460001,23465000,-0.471694257,0.13417813,1.06990929
chr21,23465001,23470000,-0.483712881,0.117489099,1.088291973
chr21,23470001,23475000,-0.478587685,0.12329678,1.067992267
chr21,23475001,23480000,-0.475814941,0.133657346,1.050838931
chr21,23480001,23485000,-0.494213252,0.113819172,1.070569513
chr21,23485001,23490000,-0.491546432,0.126231478,1.048577646
chr21,23490001,23495000,-0.486173429,0.146325464,1.018938729
chr21,23495001,23500000,-0.491972733,0.140004762,1.015104254
chr21,23500001,23505000,-0.484558438,0.171112389,0.986142692
chr21,23505001,23510000,-0.485382432,0.187450912,0.973645938
chr21,23510001,23515000,-0.487051103,0.191759878,0.96660841
chr21,23515001,23520000,-0.489251883,0.189192931,0.967898736
chr21,23520001,23525000,-0.497383563,0.185449951,0.966357393
chr21,23525001,23530000,-0.500741124,0.221767197,0.931903618
chr21,23530001,23535000,-0.507794849,0.215959723,0.937217431
chr21,23535001,23540000,-0.499990167,0.198259133,0.949531588
chr21,23540001,23545000,-0.502997297,0.235659826,0.923357246
chr21,23545001,23550000,-0.518983837,0.3114705,0.884916544
chr21,23550001,23555000,-0.520920742,0.367165877,0.871330818
chr21,23555001,23560000,-0.524222509,0.339969497,0.871386809
chr21,23560001,23565000,-0.524638411,0.328780859,0.863979267
chr21,23565001,23570000,-0.530752633,0.393319575,0.854486452
chr21,23570001,23575000,-0.540384619,0.358431181,0.866315252
chr21,23575001,23580000,-0.556893422,0.288867894,0.868571852
chr21,23580001,23585000,-0.584250998,0.32724252,0.851032267
chr21,23585001,23590000,-0.614486717,0.316477071,0.869083621
chr21,23590001,23595000,-0.607379852,0.340371395,0.884507577
chr21,23595001,23600000,-0.598556621,0.430167201,0.877267653
chr21,23600001,23605000,-0.598391035,0.413012957,0.867712763
chr21,23605001,23610000,-0.588678199,0.406532573,0.851045324
chr21,23610001,23615000,-0.594883799,0.423563706,0.834236902
chr21,23615001,23620000,-0.595372273,0.404551219,0.829318555
chr21,23620001,23625000,-0.601007969,0.415390927,0.836094267
chr21,23625001,23630000,-0.592620766,0.431292596,0.843046093
chr21,23630001,23635000,-0.596854989,0.448444282,0.84786705
chr21,23635001,23640000,-0.630520573,0.467764317,0.851674989
chr21,23640001,23645000,-0.644312931,0.482932256,0.860645187
chr21,23645001,23650000,-0.651323549,0.489345253,0.861907689
chr21,23650001,23655000,-0.666791793,0.463523475,0.848508648
chr21,23655001,23660000,-0.661101175,0.463580817,0.84094257
chr21,23660001,23665000,-0.683953131,0.468225509,0.844828203
chr21,23665001,23670000,-0.716740206,0.475717336,0.8539112
chr21,23670001,23675000,-0.715326515,0.485867272,0.861136734
chr21,23675001,23680000,-0.717634114,0.483235518,0.863725268
chr21,23680001,23685000,-0.707138913,0.464068962,0.849722143
chr21,23685001,23690000,-0.706179346,0.48131933,0.868424289
chr21,23690001,23695000,-0.729850749,0.501021561,0.899741351
chr21,23695001,23700000,-0.736976229,0.492750121,0.889029877
chr21,23700001,23705000,-0.724271799,0.486073808,0.865187922
chr21,23705001,23710000,-0.745213544,0.465530304,0.856191346
chr21,23710001,23715000,-0.776957304,0.485415413,0.880834631
chr21,23715001,23720000,-0.785895126,0.499762609,0.902225829
chr21,23720001,23725000,-0.791518474,0.47026594,0.894726107
chr21,23725001,23730000,-0.783898956,0.468543478,0.881526589
chr21,23730001,23735000,-0.80293275,0.500353309,0.915026494
chr21,23735001,23740000,-0.819945985,0.512019696,0.938389764
chr21,23740001,23745000,-0.807338162,0.527098583,0.938074308
chr21,23745001,23750000,-0.810586434,0.523094006,0.941517724
chr21,23750001,23755000,-0.832596365,0.483391531,0.940900944
chr21,23755001,23760000,-0.834555554,0.475678717,0.937778113
chr21,23760001,23765000,-0.857036285,0.477865007,0.955822305
chr21,23765001,23770000,-0.880174466,0.475939375,0.970863554
chr21,23770001,23775000,-0.862338691,0.502733094,0.972044723
chr21,23775001,23780000,-0.857085977,0.506579453,0.987218648
chr21,23780001,23785000,-0.844290041,0.499332261,1.052014998
chr21,23785001,23790000,-0.857037375,0.491051432,1.079304097
chr21,23790001,23795000,-0.894266194,0.448956421,1.015812271
chr21,23795001,23800000,-0.89292089,0.438072278,0.97341368
chr21,23800001,23805000,-0.895221377,0.425761056,0.96370955
chr21,23805001,23810000,-0.903024192,0.408219966,0.970522951
chr21,23810001,23815000,-0.907042812,0.39986538,0.976469323
chr21,23815001,23820000,-0.922125014,0.375388181,1.014026779
chr21,23820001,23825000,-0.927365823,0.367667327,1.043122437
chr21,23825001,23830000,-0.933797695,0.349878582,1.055140747
chr21,23830001,23835000,-0.940154378,0.350967898,1.05081518
chr21,23835001,23840000,-0.936434401,0.339015398,1.048356146
chr21,23840001,23845000,-0.934658022,0.281097987,1.102491886
chr21,23845001,23850000,-0.934943408,0.248491083,1.118712884
chr21,23850001,23855000,-0.933755015,0.258324964,1.122769824
chr21,23855001,23860000,-0.942243518,0.284702801,1.137077428
chr21,23860001,23865000,-0.943258363,0.287206036,1.135923023
chr21,23865001,23870000,-0.934915673,0.261275922,1.140325134
chr21,23870001,23875000,-0.928091831,0.234590249,1.128244379
chr21,23875001,23880000,-0.928730067,0.222824165,1.129629868
chr21,23880001,23885000,-0.927720215,0.214841472,1.130558663
chr21,23885001,23890000,-0.916410281,0.193013486,1.13906812
chr21,23890001,23895000,-0.898046793,0.1759285,1.18807779
chr21,23895001,23900000,-0.909801539,0.199303396,1.211359197
chr21,23900001,23905000,-0.937532303,0.212259517,1.167162579
chr21,23905001,23910000,-0.947529093,0.225571188,1.135084504
chr21,23910001,23915000,-0.950829103,0.238516626,1.15367105
chr21,23915001,23920000,-0.944852548,0.225280381,1.177514926
chr21,23920001,23925000,-0.944066126,0.217735274,1.192067833
chr21,23925001,23930000,-0.945746959,0.218005716,1.189758337
chr21,23930001,23935000,-0.924411547,0.210492626,1.192556749
chr21,23935001,23940000,-0.892671379,0.181119956,1.22221889
chr21,23940001,23945000,-0.880401167,0.186109753,1.243809154
chr21,23945001,23950000,-0.905375646,0.21416336,1.217150501
chr21,23950001,23955000,-0.934913206,0.204012405,1.18667434
chr21,23955001,23960000,-0.93448316,0.178861028,1.168761978
chr21,23960001,23965000,-0.931607949,0.165989637,1.165660623
chr21,23965001,23970000,-0.928879586,0.154383865,1.173214976
chr21,23970001,23975000,-0.921535877,0.139177416,1.176542433
chr21,23975001,23980000,-0.911704691,0.140722454,1.205780255
chr21,23980001,23985000,-0.900315695,0.140852315,1.213276992
chr21,23985001,23990000,-0.919221985,0.149014728,1.209868243
chr21,23990001,23995000,-0.939184079,0.158308686,1.206298311
chr21,23995001,2.40E+07,-0.846858903,0.214019744,1.179443751
chr21,24000001,24005000,-0.745058964,0.311007035,1.125190866
chr21,24005001,24010000,-0.702688705,0.340541441,1.099739944
chr21,24010001,24015000,-0.694692501,0.364079872,1.133503771
chr21,24015001,24020000,-0.713488945,0.379406807,1.136689168
chr21,24020001,24025000,-0.709442856,0.366682753,1.114272772
chr21,24025001,24030000,-0.703577351,0.379348733,1.133361261
chr21,24030001,24035000,-0.712040848,0.400123768,1.142493791
chr21,24035001,24040000,-0.733151491,0.405310396,1.139190746
chr21,24040001,24045000,-0.737523183,0.398505204,1.152912212
chr21,24045001,24050000,-0.737918076,0.39535347,1.147178852
chr21,24050001,24055000,-0.713944417,0.393886432,1.143784838
chr21,24055001,24060000,-0.701618382,0.401662631,1.135653999
chr21,24060001,24065000,-0.719121348,0.408224941,1.130609621
chr21,24065001,24070000,-0.715310771,0.398522439,1.144522579
chr21,24070001,24075000,-0.709566748,0.398061154,1.146153562
chr21,24075001,24080000,-0.722648461,0.410834959,1.113670304
chr21,24080001,24085000,-0.747305283,0.430641415,1.09322772
chr21,24085001,24090000,-0.750291111,0.426349727,1.084872651
chr21,24090001,24095000,-0.752379694,0.430455546,1.084870704
chr21,24095001,24100000,-0.753796691,0.44974264,1.076762295
chr21,24100001,24105000,-0.729102168,0.446628782,1.076144129
chr21,24105001,24110000,-0.727909062,0.461216082,1.098648709
chr21,24110001,24115000,-0.74398759,0.477734338,1.087243766
chr21,24115001,24120000,-0.733443943,0.470095599,1.104943594
chr21,24120001,24125000,-0.704381527,0.440353017,1.112275801
chr21,24125001,24130000,-0.711741573,0.438927773,1.093316767
chr21,24130001,24135000,-0.727724876,0.450539516,1.06184686
chr21,24135001,24140000,-0.711240786,0.426878428,1.06979634
chr21,24140001,24145000,-0.720706842,0.442527719,1.094454489
chr21,24145001,24150000,-0.734453926,0.475404189,1.098948271
chr21,24150001,24155000,-0.729079226,0.475736893,1.081679282
chr21,24155001,24160000,-0.693254959,0.453572968,1.041120814
chr21,24160001,24165000,-0.664889408,0.448792429,0.990527085
chr21,24165001,24170000,-0.653665303,0.472871458,0.928421448
chr21,24170001,24175000,-0.653182645,0.482140207,0.938052696
chr21,24175001,24180000,-0.689286777,0.485854491,0.995663377
chr21,24180001,24185000,-0.693120086,0.509484009,0.99332327
chr21,24185001,24190000,-0.656018948,0.515020716,0.943986464
chr21,24190001,24195000,-0.661545111,0.545887646,0.958479328
chr21,24195001,24200000,-0.686065971,0.56937511,0.985094844
chr21,24200001,24205000,-0.675084179,0.570319245,0.954003872
chr21,24205001,24210000,-0.643846521,0.599087986,0.91224736
chr21,24210001,24215000,-0.631677966,0.613806013,0.913435699
chr21,24215001,24220000,-0.623372029,0.627973923,0.912787148
chr21,24220001,24225000,-0.614322144,0.626644486,0.904323111
chr21,24225001,24230000,-0.608427577,0.629613144,0.894762694
chr21,24230001,24235000,-0.594838352,0.668262821,0.888519444
chr21,24235001,24240000,-0.594088276,0.704297472,0.909969144
chr21,24240001,24245000,-0.583045474,0.676521532,0.900685839
